price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_above,zipcode,lat,long,sqft_living15,sqft_lot15,sale_age,age,renovated,basement,viewed
1150000.0,4,3.25,4400,262666,2.0,0,3,11,4400,98075,47.5927,-122.064,3240,9791,26,26,0,0,0
320000.0,3,2.25,1650,7047,2.0,0,3,7,1650,98038,47.3826,-122.027,2010,7763,21,21,0,0,0
219950.0,2,1.0,990,6448,1.0,0,3,7,990,98178,47.5031,-122.245,1130,7200,66,66,0,0,0
279900.0,3,1.0,1400,10800,1.0,0,3,6,1400,98034,47.719,-122.202,1430,10000,52,52,0,0,0
285000.0,3,1.0,1090,8640,1.0,0,4,6,1090,98166,47.459,-122.355,1260,8400,41,41,0,0,0
445000.0,3,2.75,2180,3703,2.0,0,3,8,2180,98011,47.776,-122.169,2190,3963,10,10,0,0,0
430000.0,3,2.75,2550,11160,2.0,0,3,8,2550,98155,47.7351,-122.323,1020,7440,20,20,0,0,0
480000.0,5,4.75,3830,35000,1.0,0,3,8,2130,98077,47.7597,-122.079,2750,36150,38,38,0,1,0
442000.0,3,1.0,1190,5100,1.0,0,4,7,1030,98136,47.5346,-122.385,1690,5100,74,74,0,1,0
640000.0,4,2.5,2970,34981,2.0,0,3,9,2970,98077,47.7365,-122.037,3170,30277,16,16,0,0,0
250000.0,4,3.0,2250,7882,2.0,0,3,8,1570,98198,47.3703,-122.314,1550,7508,29,29,0,1,0
325000.0,4,2.5,2200,7719,2.0,0,3,8,2200,98030,47.3649,-122.194,2460,7348,15,15,0,0,0
359800.0,5,2.5,2170,2752,2.0,0,3,8,2170,98106,47.5165,-122.346,1800,2752,0,0,0,0,0
404763.0,3,2.5,1690,1609,2.0,0,3,8,1150,98029,47.5521,-121.998,1690,1860,0,0,0,1,0
325000.0,3,2.25,1330,1198,2.0,0,3,8,1080,98106,47.555,-122.362,1260,1062,8,8,0,1,0
267000.0,3,2.5,1760,6477,2.0,0,4,8,1760,98030,47.3731,-122.172,1890,6800,28,28,0,0,0
700000.0,3,1.75,1820,15570,1.0,0,3,8,1820,98146,47.5068,-122.386,2490,9480,67,67,0,0,1
975000.0,5,2.5,3020,9648,1.0,0,4,9,1980,98006,47.5586,-122.134,2890,12598,38,38,0,1,1
370000.0,4,2.5,2220,5338,2.0,0,3,7,2220,98059,47.4887,-122.15,2220,5338,13,13,0,0,0
785000.0,4,2.5,3230,21781,2.0,0,3,9,3230,98053,47.6318,-122.01,3230,21780,21,21,0,0,0
557800.0,4,1.75,1550,6000,1.0,0,5,7,1550,98199,47.6567,-122.399,1550,6000,71,71,0,0,0
1300000.0,6,3.5,6563,32670,2.0,0,3,10,5153,98005,47.6078,-122.157,2610,22651,12,12,0,1,0
255000.0,3,1.0,1010,11880,1.0,0,3,7,1010,98030,47.3762,-122.219,1150,9435,55,55,0,0,0
460000.0,4,2.5,4190,7504,2.0,0,3,7,4190,98058,47.4394,-122.114,2480,6727,10,10,0,0,0
550000.0,3,1.0,880,6664,1.0,0,3,6,880,98033,47.6855,-122.199,1690,6564,54,54,0,0,0
688000.0,3,1.5,1760,4880,1.5,0,3,8,1290,98136,47.5334,-122.388,1840,4998,86,86,0,1,1
612000.0,3,3.0,2330,10327,1.0,0,3,9,2330,98034,47.7239,-122.164,2200,4629,16,16,0,0,0
1260000.0,3,3.5,3220,3960,2.0,0,3,10,2760,98116,47.5909,-122.384,3080,4444,23,23,0,1,1
644500.0,4,2.5,2990,5342,2.0,0,3,8,2990,98074,47.6124,-122.009,2990,5936,10,10,0,0,0
479000.0,2,2.25,1230,932,2.0,0,3,8,1020,98112,47.6192,-122.301,1230,1064,10,10,0,1,0
227000.0,3,1.75,2380,12681,1.0,0,1,6,1380,98118,47.5294,-122.279,1720,6377,96,96,0,1,0
345000.0,4,1.0,1550,7620,1.5,0,3,7,1550,98106,47.5287,-122.35,1450,7620,57,57,0,0,0
466500.0,3,1.0,1430,3840,1.0,0,3,7,950,98117,47.6847,-122.381,1430,3840,69,69,0,1,0
630000.0,4,2.5,2540,11100,1.0,0,5,7,2540,98008,47.6317,-122.124,1560,11100,57,57,0,0,0
651500.0,4,1.5,1500,3075,2.0,0,5,7,1420,98103,47.6893,-122.35,1480,3774,85,85,0,1,0
520000.0,2,1.0,1340,6380,1.0,0,3,7,890,98115,47.697,-122.313,1380,6380,76,76,0,1,0
244500.0,2,1.0,910,9000,1.0,0,3,5,910,98065,47.526,-121.81,1290,9000,91,91,0,0,0
135000.0,2,1.0,600,6120,1.0,0,3,5,600,98168,47.5,-122.317,1090,6120,26,72,1,0,0
405000.0,4,2.5,1850,9136,2.0,0,3,8,1850,98059,47.4943,-122.157,1930,7873,17,17,0,0,0
260000.0,4,1.75,1810,7480,1.0,0,3,7,1230,98023,47.3275,-122.361,1870,9594,38,38,0,1,0
463000.0,3,1.75,2020,11095,1.0,0,4,7,1480,98034,47.7351,-122.183,2030,10710,40,40,0,1,0
425000.0,3,2.25,1870,9000,1.0,0,3,7,1440,98011,47.7373,-122.198,1870,8640,36,36,0,1,0
307000.0,4,2.5,1714,3080,2.0,0,3,8,1714,98055,47.429,-122.188,1714,3250,5,5,0,0,0
750000.0,3,2.5,3280,6750,2.0,0,3,9,2440,98126,47.5219,-122.38,1770,6387,14,14,0,1,1
715000.0,3,3.25,3230,5000,2.0,0,3,9,3230,98029,47.5558,-122.002,2670,3977,8,8,0,0,0
330000.0,4,2.25,2440,8098,2.0,0,3,8,2440,98023,47.3126,-122.346,2110,7911,31,31,0,0,0
210000.0,3,1.0,1700,11390,1.0,0,4,7,1700,98003,47.3271,-122.323,1350,8164,47,47,0,0,0
458950.0,2,1.0,1530,4370,1.0,0,3,7,1130,98115,47.6888,-122.308,1580,4275,68,68,0,1,0
300000.0,3,2.5,1741,5701,2.0,0,3,8,1741,98030,47.379,-122.184,2002,5700,3,3,0,0,0
1387000.0,4,4.5,4490,24767,2.0,0,3,11,3800,98006,47.5544,-122.147,3370,32700,17,17,0,1,1
378000.0,3,2.5,1601,2491,3.0,0,3,7,1536,98125,47.719,-122.317,1420,1156,7,7,0,1,0
500000.0,3,2.25,2210,7916,2.0,0,3,8,2210,98133,47.7175,-122.339,1450,7955,36,36,0,0,0
1015000.0,3,3.25,3620,4000,2.0,0,3,10,2730,98199,47.6393,-122.403,1910,5000,9,9,0,1,0
500000.0,3,1.5,2040,6750,1.0,0,3,7,1280,98117,47.7013,-122.369,1970,6750,64,64,0,1,0
225000.0,3,1.5,1220,8345,1.5,0,3,7,1220,98178,47.5038,-122.266,1880,10169,83,83,0,0,0
431000.0,3,2.5,2440,71002,1.0,0,4,9,2440,98022,47.2689,-122.01,3170,84000,18,18,0,0,0
645000.0,4,1.75,1550,7350,1.5,0,4,8,1550,98040,47.5795,-122.235,1860,7350,56,56,0,0,0
379750.0,4,2.75,2390,9650,1.0,0,3,8,1620,98003,47.3438,-122.322,2390,10000,38,38,0,1,1
975000.0,4,2.25,2420,15482,2.0,0,4,8,2420,98004,47.5907,-122.196,2870,13905,17,89,1,0,0
445000.0,4,1.75,1990,4725,1.5,0,4,7,1190,98126,47.5275,-122.38,1240,4961,70,70,0,1,0
350000.0,4,2.75,2500,11659,1.0,0,3,9,1490,98003,47.3381,-122.332,2830,9915,36,36,0,1,1
490000.0,3,1.75,1510,8433,1.0,0,4,7,1220,98008,47.6226,-122.103,1950,8199,47,47,0,1,0
225000.0,3,1.0,1080,16000,1.0,0,3,6,1080,98001,47.2873,-122.251,1610,10007,62,62,0,0,0
245000.0,5,1.5,2000,8100,1.5,0,3,6,2000,98168,47.4945,-122.304,960,9239,69,69,0,0,0
803000.0,4,2.5,2790,7673,2.0,0,3,9,2790,98052,47.6692,-122.136,2740,7837,26,26,0,0,0
440000.0,4,2.5,2350,7203,2.0,0,3,8,2350,98059,47.5123,-122.151,2260,7274,25,25,0,0,0
1220000.0,4,2.25,3200,15367,2.0,0,4,9,3200,98040,47.5494,-122.216,3070,15263,52,52,0,0,0
231500.0,2,1.0,1200,9488,1.0,0,5,7,1200,98168,47.4832,-122.299,1200,9488,73,73,0,0,0
965000.0,4,2.25,3160,34560,1.0,0,4,10,3160,98072,47.7337,-122.132,3530,38045,33,33,0,0,0
370000.0,2,1.0,1250,4960,1.0,0,3,7,940,98115,47.6893,-122.325,2030,7440,77,77,0,1,0
915000.0,4,2.5,3510,28052,2.0,0,3,10,3510,98053,47.6671,-122.057,2890,28295,26,26,0,0,0
1065000.0,3,2.5,3970,263538,1.5,0,3,9,3970,98024,47.6067,-121.952,3970,194676,24,24,0,0,0
295500.0,3,2.5,1410,1332,2.0,0,3,7,960,98108,47.5683,-122.314,1410,1343,0,0,0,1,0
330000.0,4,1.5,1890,7540,1.0,0,4,7,1890,98155,47.7534,-122.318,1890,8515,48,48,0,0,0
525000.0,3,2.25,2100,40510,2.0,0,3,10,1320,98074,47.6154,-122.047,2380,33450,35,35,0,1,0
730000.0,4,2.5,3230,7331,2.0,0,3,10,3230,98075,47.5823,-121.97,3480,7447,10,10,0,0,0
359000.0,4,1.5,1890,6052,1.0,0,4,7,1890,98125,47.7055,-122.3,1510,6072,59,59,0,0,0
467000.0,3,1.75,2660,5511,1.0,0,3,8,1330,98108,47.5575,-122.3,2030,6111,66,66,0,1,0
265000.0,5,1.5,1500,7112,1.0,0,5,6,760,98166,47.4692,-122.35,1200,7112,94,94,0,1,0
420000.0,4,2.0,1700,6375,1.0,0,4,7,850,98115,47.6973,-122.295,1470,8360,65,65,0,1,0
660000.0,4,2.5,2510,4543,2.0,0,3,8,2510,98075,47.5962,-122.039,2550,4675,12,12,0,0,0
239950.0,2,1.5,1068,1452,2.0,0,3,7,1068,98028,47.753,-122.244,1078,1357,25,25,0,0,0
310000.0,2,1.0,1020,8102,1.0,0,3,7,1020,98056,47.5135,-122.193,1770,7291,59,59,0,0,0
210000.0,3,1.5,1250,9484,1.0,0,4,7,1250,98042,47.3675,-122.147,1320,9600,45,45,0,0,0
315000.0,2,1.0,970,5665,1.0,0,4,6,970,98118,47.5513,-122.273,1490,4429,106,106,0,0,0
496000.0,3,3.5,3090,27598,2.0,0,4,9,2020,98070,47.3541,-122.453,2180,17085,19,19,0,1,1
249950.0,4,1.0,1290,5000,1.5,0,3,7,1290,98146,47.51300000000001,-122.358,1440,2500,57,57,0,0,0
315000.0,3,1.0,1070,9497,1.0,0,3,7,1070,98028,47.7425,-122.23,1710,9561,59,59,0,0,0
245000.0,3,2.0,1700,8448,1.0,0,3,7,1700,98022,47.2077,-122.011,1350,8587,18,18,0,0,0
340000.0,2,1.5,1160,1438,2.0,0,3,7,1160,98144,47.5917,-122.295,1220,1740,13,13,0,0,0
500000.0,3,2.5,1720,3012,2.0,0,3,9,1720,98133,47.7312,-122.334,1720,7658,3,3,0,0,0
500000.0,3,1.5,1190,4750,1.0,0,3,7,970,98107,47.6726,-122.386,1460,4750,74,74,0,1,0
194250.0,3,2.25,2190,8834,1.0,0,3,7,1390,98001,47.2633,-122.244,1490,8766,27,27,0,1,0
717500.0,3,2.5,2530,9932,2.0,0,3,8,2530,98052,47.6853,-122.16,2140,7950,20,20,0,0,0
404000.0,3,1.5,2030,8880,1.0,0,3,7,1330,98108,47.5586,-122.311,2140,5592,51,51,0,1,0
3000000.0,3,3.5,4410,10756,2.0,1,3,11,3430,98056,47.5283,-122.205,3550,5634,0,0,0,1,1
630000.0,2,2.5,2290,3507,2.0,0,3,9,2290,98029,47.5545,-122.002,2290,3640,9,9,0,0,0
199000.0,3,2.5,1750,6725,1.0,0,3,7,1330,98038,47.352,-122.058,1670,7744,22,22,0,1,0
464900.0,4,2.25,2020,8424,1.0,0,4,7,1380,98034,47.7262,-122.233,2030,7236,35,35,0,1,0
402500.0,3,1.75,1480,2211,2.0,0,3,7,1480,98103,47.6966,-122.35,1480,2197,19,19,0,0,0
428000.0,2,2.0,1350,3900,1.0,0,3,8,1350,98053,47.7094,-122.03,1440,3900,11,11,0,0,0
465000.0,3,1.0,930,3348,1.0,0,4,6,930,98118,47.5532,-122.277,1210,3348,89,89,0,0,0
240000.0,4,2.25,1830,7614,2.0,0,3,7,1830,98030,47.3682,-122.179,1860,6930,23,23,0,0,0
599000.0,3,1.75,1650,1180,3.0,0,3,8,1650,98105,47.6636,-122.319,1720,1960,0,0,0,0,0
441000.0,5,2.5,2000,3600,1.0,0,3,6,1150,98144,47.5971,-122.295,1410,3600,27,27,0,1,0
650000.0,3,2.5,2430,12997,2.0,0,3,9,2430,98011,47.744,-122.194,2720,12500,22,22,0,0,0
657500.0,4,1.5,1910,5000,1.5,0,3,7,1610,98105,47.6597,-122.29,2170,5000,102,102,0,1,0
460000.0,2,1.5,2730,19877,1.0,0,4,8,1570,98019,47.7698,-121.898,1450,19509,38,38,0,1,0
240000.0,3,2.25,1410,7290,1.0,0,3,7,940,98118,47.5396,-122.274,1550,7375,34,34,0,1,0
153000.0,3,1.0,1270,6405,1.5,0,3,6,1270,98178,47.4959,-122.241,1110,6405,70,70,0,0,0
950000.0,3,1.75,2150,3503,2.0,0,3,8,1870,98112,47.6285,-122.303,3920,6402,93,93,0,1,0
216500.0,3,1.0,1020,11652,1.0,0,4,6,1020,98188,47.4459,-122.278,1690,11652,43,43,0,0,0
940000.0,4,2.5,3090,9238,1.0,0,4,8,1680,98006,47.5654,-122.163,2690,8500,48,48,0,1,1
325000.0,4,1.75,1370,9993,1.0,0,3,6,1370,98028,47.7572,-122.228,1650,11592,97,97,0,0,0
1260500.0,4,2.5,3730,16950,2.0,0,3,10,3730,98040,47.5678,-122.228,3200,16950,24,24,0,0,0
395000.0,2,1.0,980,5100,1.0,0,4,6,980,98117,47.6824,-122.38,1190,5100,108,108,0,0,0
352500.0,2,2.5,980,1010,3.0,0,3,8,980,98117,47.6844,-122.387,980,1023,7,7,0,0,0
463000.0,3,2.5,2010,4195,2.0,0,3,8,2010,98034,47.732,-122.197,2010,5779,16,16,0,0,0
225000.0,3,2.25,1650,7739,1.0,0,3,8,1290,98003,47.3532,-122.304,1650,6033,28,28,0,1,0
280000.0,1,0.75,420,6720,1.0,0,3,5,420,98108,47.552,-122.311,1420,6720,92,92,0,0,0
502501.0,2,1.0,1100,4750,1.0,0,3,7,1100,98116,47.5772,-122.381,1830,4750,69,69,0,0,0
850000.0,6,3.25,4920,20590,1.0,0,4,9,2730,98118,47.5468,-122.267,3700,14994,54,54,0,1,1
715000.0,3,2.5,2410,46609,2.0,0,3,9,2410,98053,47.6789,-122.048,3370,40072,25,25,0,0,0
359950.0,3,2.25,1940,11612,1.0,0,4,8,1100,98178,47.5018,-122.23,2180,8954,33,33,0,1,0
1605000.0,4,3.5,3920,19088,1.0,0,3,10,2240,98040,47.576,-122.214,3800,13749,10,10,0,1,1
490000.0,3,2.0,2070,10023,1.0,0,3,8,1220,98074,47.6492,-122.062,2130,9694,33,33,0,1,0
275000.0,3,1.5,1950,7620,1.0,0,4,7,1010,98166,47.4594,-122.346,1850,7620,58,58,0,1,0
460000.0,4,2.5,2200,6400,2.0,0,3,8,2200,98059,47.4856,-122.156,2600,5870,4,4,0,0,0
1039000.0,4,1.0,3410,5000,2.0,0,5,8,2190,98144,47.5807,-122.291,2550,5000,104,104,0,1,0
690000.0,3,2.5,2820,5001,2.0,0,3,9,2820,98029,47.5533,-121.992,2660,5001,10,10,0,0,0
335000.0,4,1.75,1950,13440,1.5,0,4,6,1950,98065,47.5232,-121.821,1300,7432,83,83,0,0,0
850000.0,2,1.75,2170,25732,1.0,0,4,8,2170,98177,47.7542,-122.372,3020,23135,62,62,0,0,1
412450.0,3,2.0,1910,13505,1.0,0,3,8,1910,98034,47.7114,-122.23,2010,8000,60,60,0,0,0
315000.0,4,2.25,1880,9163,2.0,0,3,8,1880,98058,47.4362,-122.165,1900,7980,33,33,0,0,0
940000.0,3,1.0,1220,8119,1.0,0,4,7,1220,98039,47.6328,-122.236,1910,8119,60,60,0,0,0
545000.0,3,2.5,1900,3366,2.0,0,3,9,1900,98033,47.6679,-122.184,2500,3954,18,18,0,0,0
440150.0,2,1.0,1110,6800,1.0,0,5,7,1000,98133,47.7184,-122.355,1410,6963,67,67,0,1,0
568450.0,5,3.5,3260,58806,2.0,0,4,8,3260,98042,47.3703,-122.159,1810,17927,45,45,0,0,0
310000.0,3,1.0,1250,10723,1.0,0,4,7,1250,98059,47.4894,-122.135,1520,10723,54,54,0,0,0
635000.0,4,2.5,2070,11286,2.0,0,3,8,2070,98056,47.5284,-122.173,2440,10826,19,19,0,0,0
305000.0,4,2.0,2470,1831,2.0,0,3,7,1970,98166,47.4645,-122.337,1310,7500,5,5,0,1,0
572000.0,3,2.25,1830,7897,1.0,0,4,8,1290,98052,47.6914,-122.103,1990,8306,28,28,0,1,0
500000.0,4,2.5,2840,18001,2.0,0,3,9,2840,98019,47.7359,-121.962,2500,18001,20,20,0,0,0
440000.0,4,2.5,3080,10646,2.0,0,3,9,3080,98042,47.3828,-122.148,2740,9994,21,21,0,0,0
272000.0,3,2.5,1980,6608,2.0,0,3,8,1980,98092,47.2642,-122.213,2150,7495,20,20,0,0,0
520000.0,3,1.5,1810,18483,1.0,0,3,8,1810,98177,47.7617,-122.378,2920,20279,60,60,0,0,0
445000.0,2,1.75,1440,4660,1.0,0,3,8,1440,98053,47.7092,-122.015,1680,4989,7,7,0,0,1
1089000.0,5,3.25,5600,107157,2.0,0,3,10,3440,98072,47.7341,-122.102,3470,75794,27,27,0,1,0
366000.0,3,1.75,1840,11440,1.0,0,4,8,1340,98059,47.474,-122.14,1940,11440,37,37,0,1,0
437000.0,3,2.25,1980,8775,1.0,0,3,7,1290,98177,47.7753,-122.359,1550,9240,55,55,0,1,0
529941.0,3,2.0,1660,10000,1.0,0,4,7,1010,98005,47.5852,-122.174,2020,9720,54,54,0,1,0
560000.0,3,2.25,2070,15002,1.5,0,3,8,2070,98155,47.7635,-122.274,2070,15002,1,59,1,0,0
785000.0,3,2.75,3010,1842,2.0,0,3,9,3010,98075,47.5836,-121.994,2950,4200,3,3,0,0,0
760000.0,5,1.5,3050,2992,1.5,0,4,8,1920,98112,47.621,-122.302,1200,1209,84,84,0,1,0
4208000.0,5,6.0,7440,21540,2.0,0,3,12,5550,98006,47.5692,-122.189,4740,19329,12,12,0,1,0
612000.0,5,2.5,2300,7000,1.0,0,3,8,1290,98052,47.6875,-122.122,2080,7280,40,40,0,1,0
265000.0,3,1.5,1400,6527,1.0,0,3,7,1110,98166,47.4535,-122.358,1690,7597,57,57,0,1,0
302495.0,3,2.5,2200,7201,2.0,0,3,8,2200,98030,47.3821,-122.207,2250,7240,20,20,0,0,0
280000.0,4,2.5,2050,7416,2.0,0,3,8,2050,98092,47.2658,-122.219,2050,7920,24,24,0,0,0
649950.0,4,2.5,2350,63162,2.0,0,4,8,2350,98077,47.7545,-122.047,2370,63162,20,20,0,0,0
559000.0,3,2.5,3110,217800,2.0,0,3,9,3110,98092,47.3281,-122.124,2220,217800,13,13,0,0,0
468000.0,2,2.5,1480,2167,2.0,0,3,8,1390,98052,47.6658,-122.132,2130,2556,7,7,0,1,0
890000.0,4,2.75,2310,4020,3.0,0,5,8,2310,98122,47.6154,-122.291,2270,3750,35,35,0,0,0
819000.0,3,1.75,1850,6000,1.5,0,3,8,1650,98199,47.6528,-122.401,1540,6000,15,101,1,1,0
1197000.0,4,2.5,3940,4407,2.0,0,4,8,2620,98112,47.6374,-122.299,1790,4407,93,93,0,1,0
760000.0,3,1.5,1170,7645,1.0,0,4,7,1170,98004,47.6077,-122.194,1870,7678,59,59,0,0,0
590000.0,4,3.5,3100,15842,2.0,0,3,8,2400,98028,47.7466,-122.242,2200,19400,19,19,0,1,0
125000.0,1,1.0,500,7440,1.0,0,1,5,500,98106,47.5252,-122.362,1350,7440,86,86,0,0,0
920000.0,4,2.75,3140,7258,2.0,0,3,10,3140,98034,47.7064,-122.232,2990,13600,8,8,0,0,1
500000.0,2,1.0,1120,3220,1.0,0,4,7,1120,98103,47.6588,-122.344,1440,3220,91,91,0,0,0
855000.0,4,3.0,3090,35074,2.0,0,3,9,3090,98005,47.6359,-122.159,3120,35150,37,37,0,0,0
380000.0,3,2.0,1660,8281,1.0,0,3,7,1660,98136,47.5568,-122.382,1660,7559,65,65,0,0,0
738000.0,3,1.75,1520,5500,1.5,0,5,7,1520,98116,47.5839,-122.383,2310,5500,78,78,0,0,0
403000.0,3,2.0,1960,13100,1.0,0,5,8,1650,98166,47.4419,-122.34,1960,10518,57,57,0,1,1
739000.0,3,2.5,2750,16000,2.0,0,4,9,2560,98033,47.69300000000001,-122.187,2370,11279,33,33,0,1,0
547000.0,3,2.5,1570,1452,2.5,0,3,9,1240,98199,47.648,-122.396,1670,1596,8,8,0,1,0
280000.0,3,1.75,1550,7410,1.5,0,5,7,1550,98178,47.4951,-122.237,1250,7467,70,70,0,0,0
500000.0,4,3.0,2450,4668,2.0,0,3,8,2450,98028,47.7721,-122.235,2460,4895,11,11,0,0,0
490000.0,2,1.0,1760,5250,1.0,0,4,7,1000,98126,47.5577,-122.379,1760,5400,64,64,0,1,1
460000.0,3,2.0,1760,9055,2.0,0,4,7,1760,98052,47.6534,-122.128,2010,9383,29,29,0,0,0
674950.0,4,3.5,2650,3127,2.0,0,3,8,2230,98027,47.5381,-122.046,2330,3137,3,3,0,1,0
420000.0,3,2.0,1640,9972,1.0,0,4,7,1640,98075,47.5812,-122.002,1680,10165,37,37,0,0,0
420000.0,5,2.75,2540,27007,1.0,0,3,8,1520,98058,47.4326,-122.155,1800,26572,0,34,1,1,0
408000.0,3,1.0,1420,8000,1.0,0,3,7,1420,98118,47.5169,-122.255,1780,8295,65,65,0,0,1
277000.0,4,1.0,1450,6250,1.0,0,3,6,990,98146,47.5131,-122.357,1440,4000,50,50,0,1,0
299000.0,3,2.5,1620,79993,1.0,0,4,6,1620,98022,47.2138,-121.982,1620,15680,55,55,0,0,1
235000.0,3,1.75,1380,8362,1.0,0,3,7,1380,98003,47.3121,-122.323,1380,8800,47,47,0,0,0
212000.0,3,1.5,1010,10000,1.0,0,4,7,1010,98003,47.2881,-122.294,2420,34637,42,42,0,0,0
575000.0,3,2.5,3240,33661,2.0,0,3,8,3240,98059,47.4785,-122.095,1870,43560,13,13,0,0,0
600000.0,3,2.25,1480,5400,2.0,0,4,8,1480,98122,47.6095,-122.296,1280,3600,100,100,0,0,0
742000.0,4,2.5,2810,10986,2.0,0,3,10,2810,98075,47.5943,-121.981,3540,10986,17,17,0,0,0
750000.0,5,4.0,4500,8130,2.0,0,3,10,4500,98059,47.4832,-122.145,2840,8402,8,8,0,0,0
280000.0,3,1.75,1480,8165,1.0,0,4,7,1480,98042,47.3624,-122.079,1450,7939,30,30,0,0,0
364500.0,3,1.75,1740,8424,1.0,0,5,7,1040,98133,47.7508,-122.352,1370,8424,60,60,0,1,0
181000.0,2,1.0,1310,4000,1.0,0,3,7,950,98144,47.5798,-122.306,1310,4000,73,73,0,1,0
795000.0,4,2.5,3160,16564,2.0,0,3,10,3160,98074,47.6365,-122.04,3160,12415,27,27,0,0,0
370000.0,5,3.0,2670,9920,1.0,0,3,8,1400,98001,47.3211,-122.277,1890,10341,24,24,0,1,0
890000.0,4,2.5,3370,7200,2.0,0,3,8,3370,98177,47.7698,-122.384,1880,7200,0,0,0,0,0
310597.0,4,1.75,2000,25700,1.0,0,4,7,1150,98023,47.32,-122.362,2420,27500,57,57,0,1,0
299900.0,4,2.5,2200,5730,2.0,0,3,8,2200,98042,47.3482,-122.153,2200,5772,11,11,0,0,0
470000.0,3,2.25,1830,39165,1.0,0,5,8,1830,98027,47.4612,-121.992,2020,36184,51,51,0,0,0
315275.0,3,1.75,1440,8040,1.0,0,3,7,960,98125,47.7128,-122.306,1500,8040,63,63,0,1,0
501000.0,4,2.25,2680,5439,2.0,0,3,7,2680,98011,47.7534,-122.218,2460,4473,15,15,0,0,0
392137.0,3,2.0,1460,3696,2.0,0,3,7,1460,98053,47.6861,-122.013,1720,3631,5,5,0,0,0
373000.0,3,2.5,1670,3565,2.0,0,3,7,1670,98072,47.7623,-122.161,1510,3770,15,15,0,0,0
479000.0,3,1.75,1470,6018,1.0,0,3,8,1470,98074,47.6171,-122.044,1720,6584,28,28,0,0,0
2300000.0,4,4.75,3970,9778,2.0,0,4,11,3390,98119,47.6312,-122.366,3970,8460,86,86,0,1,1
492450.0,3,1.75,1540,13002,1.0,0,2,8,1200,98074,47.6231,-122.044,1620,10098,30,30,0,1,0
635000.0,4,2.25,2350,46173,2.0,0,4,8,2350,98053,47.6657,-122.067,2390,36567,35,35,0,0,0
342500.0,5,2.25,2100,10726,1.0,0,4,7,1050,98059,47.4922,-122.134,2100,10726,52,52,0,1,0
319500.0,4,2.5,2730,4962,2.0,0,3,8,2730,98002,47.3363,-122.216,2150,3802,9,9,0,0,0
564000.0,3,1.75,1980,6250,1.0,0,5,7,1090,98136,47.554,-122.385,1980,6250,104,104,0,1,1
540000.0,5,3.0,2870,4369,2.0,0,3,8,2090,98011,47.7449,-122.192,2640,4610,7,7,0,1,0
803100.0,4,2.5,3310,5404,2.0,0,3,9,3310,98052,47.6635,-122.083,2600,4730,10,10,0,0,0
430000.0,5,3.0,2500,5750,1.0,0,3,8,1430,98126,47.551,-122.369,1980,7130,15,15,0,1,0
507000.0,3,1.0,1180,6000,1.0,0,3,7,1180,98115,47.6853,-122.286,1680,6000,64,64,0,0,0
965000.0,4,2.5,3920,41206,2.0,0,4,10,3920,98072,47.7325,-122.132,3780,36562,27,27,0,0,0
733000.0,4,1.75,1930,3876,1.5,0,5,7,1450,98105,47.6604,-122.324,1280,3825,90,90,0,1,0
346290.0,4,2.75,2690,9240,2.0,0,3,8,2690,98022,47.1896,-122.014,2640,9240,16,16,0,0,0
1075000.0,3,2.5,2830,56628,2.0,0,3,11,2830,98011,47.7409,-122.198,2830,16430,13,13,0,0,0
573500.0,3,1.0,2200,21450,1.0,0,4,9,1600,98166,47.4527,-122.372,1880,11250,63,63,0,1,0
242000.0,2,1.0,960,21850,1.0,0,3,6,960,98032,47.4122,-122.267,1020,21850,67,67,0,0,0
565000.0,3,2.5,1700,7210,2.0,0,5,7,1700,98052,47.6688,-122.161,1700,7566,48,48,0,0,0
629000.0,3,2.0,1510,4560,2.0,0,4,7,1510,98116,47.5689,-122.408,1990,5000,19,105,1,0,0
997950.0,4,3.5,4270,117176,2.0,0,3,9,4270,98024,47.5352,-121.883,2610,5251,6,6,0,0,0
272000.0,4,1.75,1390,10660,1.0,0,4,7,1030,98198,47.4128,-122.323,1800,11960,54,54,0,1,0
433500.0,3,1.0,1230,6000,1.0,0,4,7,780,98115,47.6839,-122.281,1570,5000,77,77,0,1,0
480000.0,4,2.25,2230,11200,1.0,0,4,7,1300,98011,47.7691,-122.167,2090,10563,38,38,0,1,0
667000.0,3,2.75,2216,31215,1.0,0,3,9,2216,98092,47.3164,-122.199,2216,30048,10,47,1,0,0
666570.0,4,2.0,2320,7400,1.5,0,5,7,1620,98118,47.5558,-122.269,1740,4000,101,101,0,1,0
446500.0,3,2.5,2650,7286,2.0,0,3,8,2650,98059,47.5084,-122.154,2400,7220,25,25,0,0,0
565000.0,4,2.25,2110,10698,2.0,0,4,8,2110,98027,47.5614,-122.082,2220,8252,35,35,0,0,0
389950.0,3,2.5,2283,3996,2.0,0,3,8,2283,98031,47.4221,-122.192,1760,3992,7,7,0,0,0
440000.0,3,2.0,1790,32379,1.0,0,3,7,1790,98045,47.4826,-121.698,2290,43560,7,7,0,0,0
490000.0,4,3.0,2640,5267,2.0,0,3,7,2640,98065,47.5298,-121.88,2640,5670,14,14,0,0,0
421200.0,3,2.5,1440,3060,2.0,0,3,7,1440,98053,47.6821,-122.035,1650,3060,11,11,0,0,0
